Country,University,College_1st_Choice,Application_Source,Course,Education_Level,Season,Month_Year
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2024
Ghana,DePaul University,College of Liberal Arts and Social Sciences,Non Study Group,Social Work,MS,Fall,September 2025
Ghana,DePaul University,College of Science and Health,Non Study Group,Pure Mathematics,MS,Fall,September 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Marketing Analysis,MS,Fall,September 2025
South africa,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Cybersecurity,MS,Spring,March 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,Unknown,Winter,January 2024
Nigeria,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,Unknown,Spring,March 2024
Ethiopia,DePaul University,College of Liberal Arts and Social Sciences,Non Study Group,Sustainable Urban Development,MA,Winter,January 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Animation,MA,Fall,September 2024
Ghana,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Cybersecurity,MS,Spring,March 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Winter,January 2024
Pakistan,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Fall,September 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Human-Computer Interaction,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Marketing,MS,Fall,September 2025
Taiwan,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Marketing Analysis,MS,Fall,September 2025
Bangladesh,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Animation,MA,Fall,September 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Human-Computer Interaction,MS,Fall,September 2024
Pakistan,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Full-time MBA,Unknown,Fall,September 2025
India,DePaul University,College of Communication,Non Study Group,Journalism,MA,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Supply Chain Management,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Winter,January 2026
Ghana,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Business Information Technology,MS,Spring,March 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Information Systems,MS,Spring,March 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Winter,January 2025
Hungary,DePaul University,The Theatre School,Non Study Group,Acting,MFA,Fall,September 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,Unknown,Winter,January 2024
Ghana,DePaul University,College of Education,Non Study Group,Curriculum Studies,MA,Fall,September 2025
Nigeria,DePaul University,College of Communication,Non Study Group,Public Relations and Advertising,MA,Winter,January 2026
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Winter,January 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Cybersecurity,MS,Winter,January 2024
Nigeria,DePaul University,College of Liberal Arts and Social Sciences,Non Study Group,Sociology,MA,Fall,September 2024
Nepal,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Finance,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Winter,January 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2025
Bangladesh,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Fall,September 2025
France,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Supply Chain Management,MS,Fall,September 2025
Nigeria,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Business Information Technology,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Winter,January 2025
Ghana,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Software Engineering,MS,Spring,March 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Spring,March 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Spring,March 2024
Ghana,DePaul University,College of Education,Non Study Group,Elementary Education,MA,Fall,September 2025
Kenya,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Fall,September 2024
United states,DePaul University,School of Nursing,Non Study Group,Nursing - Generalist Accelerated,MS,Winter,January 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Winter,January 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Supply Chain Management,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,Unknown,Fall,September 2025
Nepal,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Information Systems,MS,Fall,September 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Human-Computer Interaction,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Winter,January 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Audit and Advisory Services,MS,Winter,January 2025
United states,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Part-time MBA,Unknown,Spring,March 2024
Nigeria,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Finance,MS,Winter,January 2025
Nigeria,DePaul University,School of Public Service,Non Study Group,Community Development,CERTIFICATE,Spring,March 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Fall,September 2023
United states,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Fall,September 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Artificial Intelligence,MS,Winter,January 2025
United states,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Spring,March 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Marketing Analysis,MS,Winter,January 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Data Science,MS,Fall,September 2025
Bangladesh,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2024
Ghana,DePaul University,College of Science and Health,Non Study Group,Data Analytics,CERTIFICATE,Spring,March 2025
Nigeria,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Business Information Technology,MS,Fall,September 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Marketing Analysis,MS,Winter,January 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Spring,March 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Spring,March 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Spring,March 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Spring,March 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Spring,March 2024
Nigeria,DePaul University,School of Psychology,Non Study Group,Community Psychology,MS,Fall,September 2025
United states,DePaul University,School of Psychology,Non Study Group,Clinical Psychology,MA,Fall,September 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Spring,March 2025
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Finance,MS,Winter,January 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Information Systems,MS,Fall,September 2025
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Information Systems,MS,Winter,January 2024
India,DePaul University,Jarvis College of Computing and Digital Media,Non Study Group,Computer Science,MS,Winter,January 2024
India,DePaul University,Kellstadt Graduate School Of Business,Non Study Group,Business Analytics,MS,Fall,September 2025
United states,DePaul University,School of Psychology,Non Study Group,Clinical Psychology,MA,Fall,September 2025
Nigeria,DePaul University,School of Public Service,Non Study Group,Public Administration,MPA,Fall,September 2024
